Log File Name;Locator Count Coherence;Round Type Set
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.22.218-MR-217.8.97.6.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.213.0.0-MR-206.223.132.89.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.82-MR-217.8.98.42.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.18.112-MR-149.20.48.77.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.49.64-MR-149.20.48.61.log;False;['RoundNormal', 'RoundNoReply'];193.247.119.201
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.32.64-MR-206.223.132.89.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.13.80-MR-195.50.116.18.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];98.207.110.148
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.7.0-MR-198.6.255.37.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.74.0-MR-217.8.98.42.log;False;['RoundNormal', 'RoundNoReply'];113.28.84.221
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.49.64-MR-217.8.98.46.log;True;['RoundNormal'];193.247.119.201
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-205.203.224.0-MR-202.214.86.252.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-38.125.32.0-MR-149.20.48.77.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.47.16-MR-198.6.255.40.log;False;['RoundNormal', 'RoundNoReply'];195.59.156.123;195.59.156.124
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.0-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.24.0.0-MR-149.20.48.61.log;False;['RoundResultAction']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-217.30.94.82-MR-149.20.48.77.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-37.77.58.0-MR-202.214.86.252.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];77.248.143.76;217.8.107.2
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-199.119.75.192-MR-198.6.255.40.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.21.193-MR-206.223.132.89.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-205.203.224.0-MR-206.223.132.89.log;False;['RoundResultAction', 'RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.48.224-MR-202.51.247.10.log;False;['RoundNormal', 'RoundNoReply'];47.67.210.101;178.13.28.179;178.13.206.59;178.14.218.164
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.30.192-MR-217.8.98.46.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.44.0-MR-193.162.145.50.log;False;['RoundNoReply']
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-153.16.23.80-MR-217.8.97.6.log;False;['RoundResultAction', 'RoundNormal', 'RoundNoReply'];76.200.203.158
/home/cloud/Documents/PlanetLab/liege/mappings/planetlab1-EID-194.226.160.0-MR-149.20.48.61.log;False;['RoundResultAction']
