Round Type;Date;EID;Resolver;Request_SRC;Request_DST;Request_FOR;Reply_SRC;RTT;LOCATOR_Count;MAPPING_ENTRY;TTL;AUTH;MOBILE;Locator_Number;Locator_Addr;Locator_State;Locator_Priority;Locator_Weight
RoundNormal;2013/07/04 22:30:56;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40300;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/04 23:00:44;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.39600;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/04 23:30:35;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40000;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 00:00:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 00:30:13;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40000;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 01:00:00;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.39700;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 01:30:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40100;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 02:00:40;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40100;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 02:30:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.39700;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 03:00:16;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40000;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 03:30:05;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.39900;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 04:00:55;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40300;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 04:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.195.58;0.40000;1;153.16.18.176/28;60;1;0;0;122.177.195.58;up;1;100
RoundNormal;2013/07/05 05:00:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 05:30:20;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 06:00:09;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 06:30:57;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 07:00:44;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 07:30:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 08:00:22;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 08:30:10;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.41300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 09:00:58;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 09:30:47;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 10:00:39;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 10:30:26;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 11:00:13;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 11:30:03;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43200;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 12:00:52;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 12:30:41;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 13:00:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 13:30:18;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 14:00:07;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 14:30:55;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 15:00:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 15:30:32;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 16:00:21;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 16:30:08;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 17:00:56;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 17:30:46;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 18:00:35;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 18:30:22;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 19:00:09;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 19:30:59;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 20:00:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 20:30:37;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 21:00:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 21:30:15;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 22:00:04;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 22:30:52;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 23:00:39;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/05 23:30:29;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 00:00:18;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 00:30:06;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 01:00:53;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 01:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 02:00:32;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 02:30:19;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 03:00:06;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 03:30:56;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 04:00:46;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 04:30:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 05:00:21;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 05:30:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 06:00:00;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44200;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 06:30:48;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44200;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 07:00:36;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 07:30:25;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 08:00:15;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 08:30:02;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 09:00:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 09:30:40;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 10:00:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43500;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 10:30:16;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 11:00:03;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 11:30:53;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 12:00:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 12:30:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 13:00:17;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 13:30:07;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 14:00:56;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 14:30:43;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 15:00:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 15:30:20;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 16:00:10;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 16:30:57;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 17:00:45;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 17:30:35;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 18:00:24;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44500;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 18:30:12;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 19:00:59;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43700;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 19:30:48;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 20:00:37;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 20:30:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 21:00:22;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 21:30:13;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 22:00:02;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 22:30:50;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 23:00:38;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/06 23:30:28;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 00:00:18;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43100;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 00:30:06;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 01:00:52;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 01:30:42;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 02:00:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.42900;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 02:30:21;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 03:00:09;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 03:30:57;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 04:00:46;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43300;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 04:30:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 05:00:21;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.43600;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
RoundNormal;2013/07/07 05:30:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.38.169;0.44400;1;153.16.18.176/28;60;1;0;0;122.177.38.169;up;1;100
NegativeReply;2013/07/07 06:00:00;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;149.20.48.61;0.44300;0;153.16.18.176/28;1;0;0;"""Negative cache entry""";forward-native
RoundNormal;2013/07/07 06:30:54;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.42800;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 07:00:41;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.42500;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 07:30:30;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.43000;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 08:00:19;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.42700;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 08:30:07;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.40600;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 09:00:54;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.40300;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 09:30:44;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.40200;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 10:00:34;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.40600;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 10:30:22;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.40300;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 11:00:09;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.240.209;0.41500;1;153.16.18.176/28;60;1;0;0;122.177.240.209;up;1;100
RoundNormal;2013/07/07 11:30:57;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.44400;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 12:00:45;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45900;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 12:30:33;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 13:00:21;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.76500;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 13:30:11;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.45800;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 14:00:01;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46100;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
RoundNormal;2013/07/07 14:30:48;153.16.18.176;149.20.48.61;193.166.160.99;149.20.48.61;153.16.18.176;122.177.176.84;0.46000;1;153.16.18.176/28;60;1;0;0;122.177.176.84;up;1;100
